Product,product_codes,product_desc,date_time,units_sold,price,discount,promotion,brand_loyalty,advertising,availability,pop_density,market_trends,weather,local_competitors,socio_status,geography,customer_demo,mobile_usage
Oppo F11,9337623,On-the-Go Flagship Phone,2014-11-29,1082.0,-249.5473171848804,309.3373310496391,12.152076009618524,2.7330240127015633,2.4635486590169537,6,0.21032974004299995,1.8237838030767644,1,23.07737686695313,3.7039482507089616,2.516293257963712,0.6746686030121462,4
Nokia 8.1,9534777,On-the-Go Flagship Phone,2022-04-30,947.0,47.99926572107597,241.97025103021394,9.875880302593535,2.9635540808228,13.188730381333965,1,0.2590110902802132,5.899522735602816,6,29.563134427720556,2.0151524792950744,0.7883938373145913,1.3464205750272804,7
Oppo F11,9337623,On-the-Go Flagship Phone,2016-04-01,1039.0,-197.4526983558967,351.0146908081135,8.138535007896909,3.3375370183284345,29.619072655032536,3,0.22056741409292385,2.034472036346033,3,21.721515782924975,4.455998384862289,0.7105906752794099,2.7066808219427916,9
Xiaomi Pocophone F1,9337623,High-End Photography,2019-03-06,1175.0,80.29695142617834,340.00154107746977,12.805218114968866,2.8596907886187557,17.771349904093686,7,0.05951642879417095,4.801500557080938,2,39.51066602661085,1.7080250070735972,1.9167481637320578,2.3137566006790813,9
Nokia 8.1,6522,High-End Photography,2022-02-24,1144.0,-107.98477161021225,383.952286938903,6.259026490656071,3.999682063130343,7.419231857961622,2,0.15981205562430606,1.1010488633707032,3,22.634860250217454,3.7037853966139247,1.8986433725665328,-1.2121197317361607,16
Huawei P30 Pro,9575769,Powerful Device,2021-07-27,1104.0,-57.86688534743911,282.69572829296453,4.187149388187958,2.7242432610835503,14.404915057048008,0,0.6337529248408051,12.063484674703691,4,44.599195793368956,4.201433100619397,2.0811675965874725,0.25441531248466237,19
Huawei P30 Pro,9534777,Next-Gen Specs,2015-04-02,1076.0,-177.1907640716359,243.39376155109787,8.995530406229616,2.699675284829326,4.171429923113389,3,0.5134997630295743,2.0998870850956157,2,42.88138182222216,2.163800568577012,2.745773947873591,2.8944387986193107,2
iPhone XR,9475345,On-the-Go Flagship Phone,2021-12-09,909.0,147.5421697460099,284.00451705792904,9.038281412762025,3.13039366896694,29.66340680727853,3,0.13917011898134457,2.47798639566162,2,13.869295519340193,4.646939168529509,2.0119618534334607,3.878560200456614,16
Oppo F11,9225232,Highly Portable Phone,2019-06-29,1093.0,-11.849008001897573,327.421227833949,5.954660076161292,2.7444714657187994,20.462390113876175,4,0.44630988626686485,0.8710174534030627,4,32.0553931807667,3.6608823778489654,1.6837464888488272,-0.24210907462745962,9
Oppo F11,9403029,On-the-Go Flagship Phone,2020-11-03,1120.0,-168.84675560664118,340.5440226522439,11.762828173589059,3.1369328302966175,15.61079887849153,2,0.6387670905659704,2.949366231865427,6,26.713749256654143,5.447461112371178,2.4662800467089765,2.066652956313411,6
Huawei P30 Pro,9534777,All-in-One Package,2014-04-29,1224.0,-193.92521590520084,401.6875112470374,12.614786580084223,4.651686683715177,6.790948146688482,12,0.027570592604327256,3.54445704989029,2,10.181709977692078,4.990842428524787,2.651800068820403,2.046637544157658,2
Moto G7 Power,9337623,High-End Photography,2020-01-08,1226.0,-206.39503101509382,284.6750331773117,9.238081012034511,2.9983872067963446,29.84923927973005,2,0.11173327210459108,2.27383315276451,4,8.295357072025846,4.579982233662745,0.41707609835142384,-2.7221810415230303,19
Huawei P30 Pro,9254999,On-the-Go Flagship Phone,2013-12-22,1081.0,47.34272076276147,317.8085398551977,5.881436827269456,3.655032523212873,15.411991199340317,7,0.21625700190146194,5.244933662334726,3,14.994391578771582,3.701984245776505,0.1041697169218097,-1.0343245607547837,3
Moto G7 Power,9288935,High-End Photography,2010-05-01,1071.0,-92.27341695243257,316.01732468423086,8.453417562863663,3.959627875838716,3.4319777721006757,6,0.29282511680315493,6.343030314539756,3,12.567779740428954,4.152564486148616,2.385142673369222,3.740305301345391,19
Oppo F11,9575769,High-End Photography,2015-12-14,946.0,-8.020161096334618,312.1618080010795,11.215798347626594,3.7495617455634602,40.52665832362993,1,0.1355218615482089,2.0655606630777994,3,17.457241844018924,1.198374577544755,2.0588423812663055,-0.1087822712503875,13
Nokia 8.1,9337623,Designed for Gamers,2022-11-23,1005.0,64.85494391362249,295.9135932899794,6.691944424548671,3.0335879272971824,29.53378399392127,0,0.3126631212654153,3.2798349029823206,4,36.290917613180824,5.11994441143098,2.1711093140064364,-1.3131263435391427,19
LG G8 ThinQ,9534777,High-Performance Smartphone,2014-02-24,758.0,4.998043601344648,248.1278302210265,8.992875921026592,2.349013745164149,37.28404371338871,2,0.464878054222371,5.482538507197078,1,24.648806835164905,2.3981453411449856,2.446895330103458,-2.283400603977443,7
Lenovo K8 Note,9403029,All-in-One Package,2022-05-17,939.0,79.95035719276439,323.966864992752,9.820811146223434,2.520442183787871,26.95407446100902,4,0.40380359375215397,0.342503811602958,4,24.479344180980036,2.0145080774793795,1.8047525481322189,-2.8787917223724366,13
Pixel 3A XL,9288935,Powerful Device,2015-05-05,622.0,152.36187155744904,311.8854493048484,5.825447715498394,2.211748664290546,8.874030660060155,2,0.2819468917257026,1.593914325210645,4,25.4213638767768,1.5414799629894012,2.9392387634542017,-0.851700570734963,11
Galaxy S10+,9337623,Designed for Gamers,2010-06-10,584.0,264.2212117317674,224.48302391921902,10.929248907037783,2.9747220983037934,12.57233743625809,2,0.14955127148400513,7.454389817881678,5,41.51088706527805,2.5370653853238583,1.806352502463707,-1.1347563814115835,6
Moto G7 Power,9337623,Highly Portable Phone,2018-04-12,568.0,123.01019430373344,223.45021970937472,10.61018685543206,3.7838818791166755,7.5668108685375035,0,0.6443928648131774,4.3385015914742375,4,9.367973067496637,2.9968283633121127,2.7457978200921787,0.872919839422451,5
Moto G7 Power,9288935,High-Performance Smartphone,2011-06-10,1073.0,6.203637769686566,310.6936531828874,11.131847056360526,3.253349232680933,70.96033549603024,0,0.3698663999206398,1.1026732470694547,8,21.654577375499397,2.4270786406569673,1.8490317381657457,-3.971924451131258,11
Oppo F11,9534777,Highly Portable Phone,2020-04-29,939.0,65.41387559448526,304.5260299425013,8.159661457741072,2.8276610830558973,23.35255361242652,3,0.5228295275025834,2.6836086010521747,4,18.888595923454155,4.450674747657986,1.640322460907576,0.5676743887874293,15
iPhone XR,9288935,Best-Value Option,2015-07-21,1153.0,-120.97595007994119,303.14069020746194,9.141678757497797,2.8934204714857907,12.315591344319682,4,0.28103436177549684,1.0758109110832486,4,16.857037843003788,2.2424874826246595,2.2142275710869894,3.75136052703992,11
Lenovo K8 Note,9575769,All-in-One Package,2022-10-21,884.0,-4.696251183318907,318.2172729115686,7.5713188645767024,3.1424694361264462,13.099331020198335,1,0.08031723660365059,1.733717726000822,5,17.079015194565365,0.5400830217796262,2.0105322184607006,1.3795939916499422,19
LG G8 ThinQ,9225232,Best-Value Option,2017-09-29,791.0,130.670750314806,236.4514502207204,9.271634019005036,2.936677298151497,13.783874851674344,3,0.13337645760163544,0.7923605800752881,6,25.515027149009224,2.1654661833151714,0.9091879559878061,-1.4552478260644675,16
Nokia 8.1,9288935,On-the-Go Flagship Phone,2011-06-26,1219.0,-170.29199353577008,312.87274566182026,13.121458011169633,2.514192547692536,21.93030018589186,1,0.34181867186752835,3.0119976851012575,2,18.026147127116637,2.5699842153849652,2.6376673798073975,1.2960640801678187,9
LG G8 ThinQ,9575769,High-Performance Smartphone,2023-12-21,1561.0,-233.43198219092505,444.38985937790613,11.494265945526939,2.770495359613939,65.17579412058163,3,0.4651879426637209,3.514068603619008,1,20.975782272910333,2.0913659817648997,2.2427277459615107,0.9566206338838779,8
Nokia 8.1,9288935,Next-Gen Specs,2012-12-15,801.0,198.16595682136563,301.4634034802908,14.278203269183967,3.7377811100612286,41.204820955214394,1,0.10613449977798242,0.14567187301576556,2,29.980256325855247,4.39126644829096,1.9511883661364546,-0.9853728667899816,18
Nokia 8.1,9475345,All-in-One Package,2015-04-10,1020.0,103.4641800718764,299.8779870402434,8.973498621401806,3.5645731587904264,10.070785919406415,2,0.28699369522363893,0.8689759547940975,4,18.751745859214576,1.2063552027578575,3.0687978472789124,1.4723257578019748,19
LG G8 ThinQ,9188955,Camera-Focused Phone,2016-03-23,1134.0,-71.26205918634082,347.3270323558161,11.742566211930187,2.646461257964299,23.41951478018451,5,0.6890417001082441,1.9969979662682384,3,32.342508071550384,0.896904100096557,1.5408861330481143,-0.6768990326426572,1
Oppo F11,9313,On-the-Go Flagship Phone,2011-07-03,1110.0,-113.58571357684042,292.48754793083276,7.245281292590286,2.3436169559971782,16.81623085746364,4,0.3445327459942661,0.24067070909919963,1,30.45501851080907,0.8567124592321202,2.9228835295359024,-1.007826596826222,13
Lenovo K8 Note,9225232,Best-Value Option,2023-01-26,947.0,31.618635844968253,296.64354960179605,10.267931100828486,4.072745773579006,32.35081213559698,3,0.2953568376720903,1.7042674540497131,0,19.1623651088104,2.5067023744094654,2.5267944580076778,3.5669985326400586,3
Oppo F11,9475345,Camera-Focused Phone,2019-12-05,1163.0,66.65603322743277,349.93405721886734,9.625839090923057,2.9796814094030886,7.54744734888745,2,0.23261667631508973,1.9415191913132135,3,28.028296768306337,5.127228739006897,1.737898725189995,-5.000877045222137,6
Moto G7 Power,9288935,On-the-Go Flagship Phone,2017-12-25,1027.0,-72.30719383453237,335.1198233259752,14.91835575286667,2.96895528563014,20.812780939293592,4,0.5010058839345504,0.9137246187710478,2,12.653140561828364,0.981812424457325,2.031482813158329,0.7299008222906311,7
Moto G7 Power,9403029,High-Performance Smartphone,2021-03-02,953.0,58.307280821749146,310.4850802209413,8.05580646814266,3.874035105236209,55.703566392503845,4,0.24902359417206582,1.6436942271074566,6,35.08242334070751,2.7871807051691535,2.8988374481017996,2.6195684241593433,14
Galaxy S10+,9188955,Designed for Gamers,2022-08-26,760.0,82.52908606087249,284.96959424869283,8.976146659775997,3.0376734276608977,18.729034936424664,2,0.23052906279290464,1.1923402389718454,3,29.18066197933977,3.843134691694739,0.16719490237180132,-0.9297794997226819,6
Moto G7 Power,9534777,Designed for Gamers,2022-10-29,1240.0,-113.91829633557933,366.25498867336444,7.200981679828907,1.9003632375029678,11.17340246424861,3,0.1881833589404406,1.395060017561128,0,28.85550155894061,2.177682167386316,1.0247630191554,-1.8200517071780835,18
Oppo F11,9288935,High-Performance Smartphone,2014-01-18,1217.0,-8.383438704328,360.6397722097331,8.051117004765423,2.104433099181768,29.88013821941399,1,0.09796874798429309,0.8616560146290881,5,28.842023863170493,3.8366017508739865,2.045675800655036,-2.6719310006978163,19
Lenovo K8 Note,9575769,All-in-One Package,2015-04-01,882.0,60.022455489577794,267.5171749887368,12.681078152717836,3.2048405882143434,31.384188208792878,2,0.23282447312297896,1.789566186999347,1,27.35098461414458,3.6858852214211817,3.247215366105932,2.393018363607942,3
Lenovo K8 Note,9403029,Best-Value Option,2019-04-05,1091.0,-115.53501472394953,316.78540098118617,10.98296213897481,3.6011254377028075,14.060370235400821,4,0.47210488945188334,0.7878097249829675,1,40.12055774268447,4.03922890866946,3.646110764651824,-0.0929307416358776,14
Moto G7 Power,9254999,Next-Gen Specs,2019-03-29,933.0,62.86497688274585,267.1224280054689,10.358711650404201,2.2275383677744633,15.918790907384444,4,0.32784536390497304,1.0873246117740207,3,31.20689130846707,2.6321159842137876,1.9553095375795104,-2.101674715149886,1
Pixel 3A XL,9288935,High-End Photography,2021-02-07,890.0,48.80728342162945,258.5001810256071,11.325855999877426,2.7285856179747174,7.07238015422127,1,0.3289604948497642,2.2045116598499637,0,18.129765465351916,0.45670541555745636,1.8010386847849387,2.1951926596959894,8
Galaxy S10+,9575769,High-Performance Smartphone,2021-07-21,700.0,125.92876065010205,306.6586095704264,11.060372925365979,2.520313433247843,7.23849841171749,2,0.04317691817015505,3.045354391591136,4,28.472910017408978,5.245811571073942,1.4667590026255306,-4.935241144560183,2
Pixel 3A XL,9475345,Next-Gen Specs,2010-09-27,1026.0,14.474268689542555,345.09371840375445,12.98512342565769,3.177065532561357,25.60440249861264,0,0.4205208741750606,6.171377700615711,6,33.837266958655576,0.7550963597321054,1.2392682849602532,1.3248236584333675,17
Pixel 3A XL,6522,Next-Gen Specs,2012-09-23,753.0,82.47557274483626,295.2720384480675,9.747413191116847,3.0331367790300994,31.254769607554366,1,0.026364352400727112,11.330702393792189,4,16.49928804212854,1.8963306199489676,2.6872202472538316,-2.111320297401774,2
LG G8 ThinQ,9575769,Best-Value Option,2017-08-28,1399.0,-121.95573602478464,370.3813604440955,5.6286822422270095,3.4331631001428438,13.273620719009042,5,0.15158761760000136,2.1645345662734807,0,37.781201536706526,1.742885594479548,1.6905653474650004,-2.5570103492134404,19
iPhone XR,9575769,High-End Photography,2013-05-31,1107.0,-90.25340058185401,312.3261402576535,10.227437987503503,3.1176147531996956,35.0419057319857,0,0.20716099132472762,0.1257695429083225,4,21.066749698427756,1.2380203745333471,3.8627098294846904,1.8338132800864946,13
Galaxy S10+,9254999,All-in-One Package,2010-04-12,1086.0,-75.3447251217724,354.6529233891606,10.901828134498537,2.454521898261405,42.34463735457061,5,0.5391866860453547,0.15819479601430184,2,32.10672720541366,0.5296797571153538,2.816228019874451,-1.7333401588031283,12
Lenovo K8 Note,9288935,Highly Portable Phone,2014-01-22,887.0,198.94549784309265,316.0433665751258,7.688040940903765,2.2530685349866135,24.26559479043128,2,0.1295570806247383,3.869050866275995,2,20.443674201466035,1.6239053530007228,0.9417853402979496,-0.4842776402921684,2
Oppo F11,9475345,Designed for Gamers,2016-07-25,1294.0,-168.20590427540628,390.92628941330076,9.299552800452561,2.874950163223998,37.95217133551405,2,0.2815262368317785,2.0422416359421645,5,25.23935481786793,2.981338874152928,1.0365339255890553,1.7603121122979848,15
Galaxy S10+,9337623,High-End Photography,2023-03-27,1038.0,38.08539783863239,305.4985303628287,9.735781253757024,2.6068902501334743,7.541550259257173,0,0.30081053982674516,12.802407682286844,3,19.304265533661706,2.4994596848516197,0.6630875253230384,-0.17176102585291247,2
Galaxy S10+,9403029,On-the-Go Flagship Phone,2019-10-22,942.0,6.631514007601197,240.04661474716315,10.06509273062811,2.9943353608862977,31.050426516131083,5,0.31522547026919556,1.08694598341764,2,16.007267381427607,4.17367509371738,1.170707938835058,-3.580603936920142,1
Nokia 8.1,6522,Powerful Device,2015-08-30,1215.0,-271.21430271428596,328.4876091529095,12.02624743568101,2.862633259293488,61.47176688164967,2,0.23387236759173446,1.2426234242159055,1,48.37494553179663,3.3246692808130063,3.794141119524088,-0.6803760705454945,8
iPhone XR,9313,Next-Gen Specs,2019-08-05,1148.0,-149.10298463416723,344.17720668220414,12.04235639476729,3.2174495877233387,80.67406271679049,2,0.5016037747909192,1.0836078681795447,1,18.21476157769935,3.478324612655794,1.6154637426819327,0.5005129151394706,6
Huawei P30 Pro,9225232,High-End Photography,2013-08-13,1135.0,-141.96474394179836,351.64939025421444,9.734985988976161,4.289668137570984,25.527611324551845,1,0.28832997614668215,1.475765124649516,2,20.964134808975125,0.466933631072334,3.0315092048620933,1.8911842306454663,9
Galaxy S10+,9188955,All-in-One Package,2014-09-21,859.0,212.68555968242754,314.62256245035195,11.656873443571072,3.07953071306613,19.763862158564955,0,0.09852581921320618,0.8324530236624841,4,13.716880575771476,3.8024002150215654,1.4413823193529476,-0.6343940799611599,18
Huawei P30 Pro,9575769,All-in-One Package,2012-11-25,1134.0,-73.04053406295753,324.3427647976445,12.160784891127967,2.115445727893607,14.424423684306905,2,0.3032266195019232,0.038262341122570466,6,26.43601729803622,3.6176883477848483,2.1725266728261987,3.900980534576236,6
Huawei P30 Pro,9337623,Best-Value Option,2011-10-20,535.0,114.31162302540639,226.62387227420987,7.585830472296848,3.0437221670127212,5.587991946643104,8,0.029169261717091968,3.542596665499154,2,12.981907364627686,-0.44839232006583396,2.001894439733152,-1.333367194832272,6
Moto G7 Power,9403029,On-the-Go Flagship Phone,2018-05-30,788.0,181.4388669481168,250.9491620181152,13.184586687423696,3.2904442719274223,10.412796172930392,2,0.05637315750070013,3.7987191197272745,3,24.144266296822245,3.178906238195473,3.3363305285656697,-1.0372615556174496,19
Moto G7 Power,9475345,Highly Portable Phone,2010-08-20,1349.0,-94.55365035911211,412.2625894903653,9.613453316265065,2.705548478176471,24.29354353013535,1,0.22864430296637575,1.9394859163583291,8,27.855844370297472,6.384460029415974,0.7785931688231521,1.622350685770532,4
iPhone XR,9337623,Best-Value Option,2014-07-29,972.0,45.178085928050905,300.3938018469958,7.164675400244356,3.6580854977722286,42.6881515853313,2,0.2967677267781552,3.5597971314991055,4,37.89085169796104,4.1053430977786824,3.0081899271871455,2.0913208625888475,7
LG G8 ThinQ,9225232,All-in-One Package,2011-01-09,1131.0,67.68976642182054,318.8142499962428,8.42972360307782,2.5207876894874257,5.14797006051702,1,0.16129579191963053,1.1878721020123355,2,11.35876940789169,1.000000872995597,3.379819695826765,0.7407489735244869,18
Moto G7 Power,9254999,On-the-Go Flagship Phone,2015-09-25,820.0,59.719465089044206,235.35000125566967,12.300037879990754,2.43884348276919,17.676561128437427,4,0.5281702901318803,0.4955325212280332,3,17.120063957869462,2.27410114013525,3.447402871608709,1.8910027657773523,7
Galaxy S10+,9188955,Powerful Device,2018-07-14,966.0,87.8618667142623,311.36759174689905,9.980153156789196,3.0118200372107142,14.376529241283915,4,0.44941098676827623,3.7649474345545646,1,22.66868487192846,2.1602352882070814,2.6554174217617383,-1.2694457307975102,12
Lenovo K8 Note,9313,High-Performance Smartphone,2019-12-01,1038.0,-8.20051298471651,311.42314440334263,10.246963525111624,3.240454700771897,45.20741630937424,0,0.307687015114652,3.5007102911590677,0,22.646360517229358,0.6229976604564138,2.468450566468357,-0.35156303631299174,12
Moto G7 Power,9575769,On-the-Go Flagship Phone,2015-03-13,734.0,192.54921819051015,248.95674681268952,11.080341102645887,2.8551162415989344,19.7826284579397,1,0.13951069479074485,0.2926116156575188,3,18.06585428053456,5.227626725226465,1.4977127999994186,-3.6152194372025694,12
Nokia 8.1,9288935,Camera-Focused Phone,2016-02-05,1136.0,103.01000311219013,361.93941521460556,9.853429315898753,2.7956821353825783,18.727915851342395,1,0.13344995193005285,1.7937425730533598,1,16.9901828352355,3.3794206512095992,2.0192755248154413,-0.22356817137694332,14
LG G8 ThinQ,6522,Next-Gen Specs,2021-01-01,978.0,76.72786049582328,279.76200146303864,10.355195986626793,3.155169874772883,18.454021079491994,2,0.5071951842385559,5.224675628242467,3,38.42313797707503,4.522731265075832,1.407720496520194,-1.706693758241396,8
Galaxy S10+,9403029,Next-Gen Specs,2015-09-06,1217.0,-117.24785206822287,328.119792929167,8.88252459063406,2.7173335367962,13.572117685827553,1,0.08957718798866678,4.367472410032264,1,16.487322989062836,3.045944059453489,2.199176784391157,3.1782806144888,6
Lenovo K8 Note,9534777,On-the-Go Flagship Phone,2015-01-11,1138.0,-47.35011424451261,362.42090567336135,15.355662313338119,2.8176759004732452,13.869960677209987,6,0.03268965298167229,3.0985959664286544,3,31.255310636308895,1.7101280005789459,1.169026966270591,-0.5472160128191825,3
Nokia 8.1,9313,High-Performance Smartphone,2016-12-19,1185.0,-136.13247734159813,335.84283264616596,9.306516985705679,2.211034565797495,20.24514876075959,5,0.29587897678411557,4.5018859987876825,4,12.304166472581626,3.2126045162445527,1.0195481028624458,-2.4679370678749852,14
Moto G7 Power,9313,On-the-Go Flagship Phone,2018-10-11,1096.0,91.52943078057501,284.46619852053317,13.198069333923609,2.583276111675134,8.935927938013581,2,0.5331448986097763,1.176900691811175,0,26.8082914140347,4.165356124356431,1.058194640685347,2.074616187448106,4
Xiaomi Pocophone F1,9403029,High-Performance Smartphone,2014-04-26,682.0,52.38758756836825,198.7241458646819,10.793617710011375,3.267585256662667,20.3076308064626,0,0.4666598371874314,3.6248544970468974,3,13.559490193710106,0.8191062119244146,0.765551356501416,1.2859814821714524,19
LG G8 ThinQ,9475345,Next-Gen Specs,2016-11-25,958.0,-1.088502799998139,341.59822047563586,7.722992481346498,4.322871435449369,23.01744821450697,9,0.16535811311810034,2.1077986522302155,5,8.810865217209013,1.8456973288650442,1.825458366618004,1.824546133346723,19
Xiaomi Pocophone F1,9575769,High-Performance Smartphone,2016-04-13,1158.0,-80.31172842945438,316.6453185213953,10.046251308960269,2.669302811284605,20.16649864932027,1,0.08231479683613895,2.006277865034472,3,5.037187353963357,4.153604283983978,0.9731235378192656,1.3597578373176447,10
iPhone XR,9475345,All-in-One Package,2011-02-25,1186.0,-185.73826349120145,299.0762934515699,10.232130541936305,3.001327127578271,23.399546601769767,1,0.3556490781583307,2.7875040970117615,3,18.788349541543226,5.548576774944655,0.9116100709388314,-1.5033993329189825,17
Xiaomi Pocophone F1,9403029,Highly Portable Phone,2022-04-16,1137.0,-31.34225500983939,311.09091737481833,15.010617744991805,2.5048419854187447,21.170945158311284,2,0.21885221586082756,0.2191997278842182,5,15.223435899698632,2.701098467333076,0.6053639843743256,-1.8747888039161298,16
Huawei P30 Pro,9337623,Designed for Gamers,2012-02-20,657.0,123.43477675606255,214.6599071440483,8.674109510849858,3.1523777974236227,23.54876027854948,6,0.47797245126072807,2.504343031468361,3,18.938809242194694,3.2316960997036155,2.0929609628281094,-0.5033484131440358,5
Moto G7 Power,9337623,Powerful Device,2016-09-16,902.0,4.177248794277034,322.4452762271011,12.361248347799918,3.9260012717080808,5.602953283828968,5,0.13202172686794086,1.4433778643006925,3,19.212398572514346,3.9832297771383907,0.5303905808231845,0.9503539778201116,18
Lenovo K8 Note,9337623,High-End Photography,2018-04-30,881.0,56.24765735384136,270.40229343795073,12.877247940875188,3.9280243797235572,8.084228899663811,4,0.2859835596828637,2.995668613658431,4,32.103052229810146,1.8864910698224104,1.8492278020998687,-0.9649580418904272,14
Galaxy S10+,9575769,On-the-Go Flagship Phone,2023-02-27,961.0,-64.7123623904443,288.5829419162129,8.674356352220286,1.974756791503495,51.64100025344641,4,0.49434714622869297,8.081319159040477,2,41.408442699145375,4.358287219389439,3.5402063376278337,0.5499682182800298,16
Nokia 8.1,9337623,Camera-Focused Phone,2010-05-30,570.0,296.7250823225638,218.55340802283885,10.634087226086919,2.6757778004296795,39.126437852594506,2,0.3135284140086299,3.766422085372172,4,14.576708977348227,3.1096391745114107,2.097939916460912,2.4249677634623032,14
Moto G7 Power,9534777,High-Performance Smartphone,2021-12-25,1378.0,-164.42056978189828,367.85687959862946,9.438286801034135,3.201719265364277,6.565122999935969,4,0.5798987161871137,2.353673438646517,8,24.583717974701912,1.0364433527545804,0.8387156716895551,1.607447940858041,11
Galaxy S10+,9288935,Highly Portable Phone,2020-10-21,1037.0,-109.85305337694598,324.73654976471255,10.435418583662374,3.5657329940591214,28.072653842747503,3,0.23609514279989502,8.14582703024751,5,30.142782515580734,1.728043114168431,1.8249797581842018,-0.036397270682416036,14
Oppo F11,9475345,Powerful Device,2012-05-17,780.0,116.87012261721463,263.95160625490655,11.272195012777201,2.9369219149867654,12.314943783020386,1,0.37270554400005323,2.2636246725430818,2,6.580334915404697,4.651665108365288,1.9729800478046546,0.05970775742166962,5
Xiaomi Pocophone F1,9313,On-the-Go Flagship Phone,2010-06-11,1296.0,-134.8435441682293,325.7613335709615,9.873706620889655,2.2342358470334363,20.42133882087198,0,0.5535345622753308,1.8877971291689832,1,25.269975459811228,3.820659708202113,2.02344065670114,1.3215455380169896,15
LG G8 ThinQ,9225232,Camera-Focused Phone,2012-04-09,1139.0,-93.34720877584982,323.22268236580794,9.890746452136975,2.777201716735453,4.192538461980558,9,0.5444491544439063,0.9745170535534935,6,16.323715035266872,1.2142677439485157,2.794538932246968,2.593369324062505,18
Nokia 8.1,9313,Powerful Device,2016-05-20,788.0,138.27254095723663,236.09558320780485,8.58069306520555,2.673877393109247,30.108293314276686,2,0.18755865294817894,8.020863392450577,3,30.327017056157466,2.2222000208154906,2.349217991505321,2.6656709865923327,11
Lenovo K8 Note,9254999,On-the-Go Flagship Phone,2010-07-22,1052.0,70.78198340064307,320.95349243184006,8.187495199188458,2.7309366003072855,22.460362012221914,1,0.39406113804107573,0.03618582158690905,1,43.86707039521084,3.341569409687856,2.7029507199603207,-1.8483904404616882,1
Nokia 8.1,9288935,Next-Gen Specs,2016-04-27,842.0,-72.6835150649747,359.2045898274596,11.480324974434714,3.580498584987149,36.55614653160218,6,0.4380252534933747,0.6181803626038408,4,18.732832648330902,1.4838706837284557,3.1759955574797587,2.9824657322266512,18
Xiaomi Pocophone F1,9475345,All-in-One Package,2013-08-01,1074.0,-126.12494357122989,294.63829769779414,3.9749747822969743,3.2594267121032265,12.266496285207127,5,0.056826103591949735,1.0273904020011415,4,19.262225038948337,1.728064308165988,1.382323407132855,0.8503742917458441,14
Galaxy S10+,9225232,On-the-Go Flagship Phone,2019-10-09,699.0,152.02232627931767,231.80914352525744,10.446279152708588,2.881728920670042,8.912486209003358,5,0.4274669597388993,1.5221336193472106,4,19.282851814181345,5.077438473605129,1.7710795549603204,-0.1608208789258439,16
Huawei P30 Pro,9337623,All-in-One Package,2021-02-21,1409.0,-388.8978587570923,333.7055070372935,12.203028365979993,2.6752652622851247,33.129119405099324,2,0.039684970005990076,1.8671636115696781,6,38.8230511021383,1.722184231424032,0.7840576302179164,0.8846523028452467,14
Oppo F11,9254999,Best-Value Option,2021-04-02,1140.0,-66.66295202598457,318.6980561485383,5.98522766574436,3.295747553431731,42.590689241616545,2,0.42517577118807465,0.9634957997733232,4,22.69559466993648,2.1079258553091798,2.669426751177915,3.189893972388563,13
iPhone XR,9288935,Camera-Focused Phone,2021-04-01,881.0,147.03938014040364,259.3549459326408,14.420629962193367,2.9544532643753008,17.83452382696803,2,0.335071007089919,3.464851928160143,2,20.664501486902417,3.6444475849412123,1.9499739557125866,-1.3480907951254728,14
Moto G7 Power,6522,Best-Value Option,2019-03-16,1165.0,108.72826268126357,298.140803133212,8.939377286927884,3.7747456220321207,11.77718679944691,3,0.06436209477526891,0.13869061522689052,0,21.502551655684233,5.929571432475621,1.866627153969501,1.7371070464479093,3
Oppo F11,9403029,All-in-One Package,2014-01-19,887.0,19.751901376599903,286.83006705215723,7.8931985441651555,2.273925253480056,11.974702022072437,14,0.12824061931433525,0.4478548457787966,5,25.64361105073642,-0.47054541958313134,3.4497102372200423,0.9993656652050202,14
iPhone XR,9313,Next-Gen Specs,2013-12-03,1018.0,126.21848611479072,305.1262604505134,8.579528412871372,2.172761949541142,40.516951022299345,7,0.3118339605369967,6.820267864832612,7,36.05854561582827,3.0484033144756824,2.3373289536463333,-1.7713121820914197,10
LG G8 ThinQ,9575769,Camera-Focused Phone,2015-06-13,1186.0,-98.4896954060834,290.9358682089485,10.895229569782098,2.2200128351127537,12.27024697559207,1,0.3500440993930679,0.691863352788136,2,27.857987724593066,3.566560727048716,3.324618745582837,-1.30433894554632,9
Galaxy S10+,9288935,Next-Gen Specs,2016-07-15,1188.0,-74.34916091165405,334.54447328798085,7.358002690216946,2.416652387477278,17.181442762317467,0,0.2652547036546588,7.880673491337565,6,40.864436724871986,1.8601533104169166,2.725189904134539,1.5712890279170533,6
Nokia 8.1,9575769,High-Performance Smartphone,2014-03-29,908.0,-10.620336034837294,286.75318762086204,5.499658669189414,3.1408245972012585,35.26547871058669,2,0.02436065952373551,2.898133159905362,3,24.00980960341978,3.515807396271896,2.845966083142035,-0.5367638182346612,10
Moto G7 Power,9288935,All-in-One Package,2019-08-05,1203.0,-119.7438753925075,353.6783600495843,11.361903078154015,2.7058137892105267,12.704197834847031,6,0.13556653964416995,3.3266409567871125,7,13.857567733915557,2.2515490638391067,2.4487465909713997,-0.40697980123319166,7
